,state,year,education_level,education_code,number_of_births,avg_mother_age,avg_birth_weight_grams,ref_year
2424,Utah,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,3215,32,3295.0,2005
2425,Utah,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,737,34,3249.4,2003
2426,Vermont,2016,Unknown or Not Stated,-9,44,30,3205.2,2000
2427,Vermont,2016,8th grade or less,1,37,29,3152.0,2000
2428,Vermont,2016,9th through 12th grade with no diploma,2,371,25,3161.3500000000004,2006
2429,Vermont,2016,High school graduate or GED completed,3,1436,26,3274.5,2006
2430,Vermont,2016,"Some college credit, but not a degree",4,1046,28,3375.5,2004
2431,Vermont,2016,"Associate degree (AA, AS)",5,441,30,3415.35,2002
2432,Vermont,2016,"Bachelor's degree (BA, AB, BS)",6,1422,32,3440.75,2000
2433,Vermont,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,752,33,3393.75,1999
2434,Vermont,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,207,34,3353.6000000000004,1998
2435,Vermont,2017,Unknown or Not Stated,-9,34,29,3269.9,2002
2436,Vermont,2017,8th grade or less,1,45,30,3275.75,2000
2437,Vermont,2017,9th through 12th grade with no diploma,2,352,24,3130.45,2008
2438,Vermont,2017,High school graduate or GED completed,3,1412,26,3301.15,2007
2439,Vermont,2017,"Some college credit, but not a degree",4,1006,28,3356.4,2005
2440,Vermont,2017,"Associate degree (AA, AS)",5,413,30,3414.6000000000004,2003
2441,Vermont,2017,"Bachelor's degree (BA, AB, BS)",6,1435,32,3420.35,2001
2442,Vermont,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,747,34,3385.55,1999
2443,Vermont,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,211,34,3373.7,1999
2444,Vermont,2018,Unknown or Not Stated,-9,42,29,3376.85,2003
2445,Vermont,2018,8th grade or less,1,41,33,3337.35,1998
2446,Vermont,2018,9th through 12th grade with no diploma,2,370,24,3198.1499999999996,2009
2447,Vermont,2018,High school graduate or GED completed,3,1302,27,3269.0,2007
2448,Vermont,2018,"Some college credit, but not a degree",4,982,28,3349.2,2006
2449,Vermont,2018,"Associate degree (AA, AS)",5,448,30,3362.7,2004
2450,Vermont,2018,"Bachelor's degree (BA, AB, BS)",6,1341,32,3406.8,2002
2451,Vermont,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,692,34,3402.0,2000
2452,Vermont,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,214,34,3382.8500000000004,2000
2453,Vermont,2019,Unknown or Not Stated,-9,32,30,3223.75,2003
2454,Vermont,2019,8th grade or less,1,48,30,3255.05,2002
2455,Vermont,2019,9th through 12th grade with no diploma,2,317,25,3111.85,2009
2456,Vermont,2019,High school graduate or GED completed,3,1254,27,3271.85,2008
2457,Vermont,2019,"Some college credit, but not a degree",4,987,29,3355.25,2006
2458,Vermont,2019,"Associate degree (AA, AS)",5,370,30,3363.0,2005
2459,Vermont,2019,"Bachelor's degree (BA, AB, BS)",6,1349,32,3401.75,2003
2460,Vermont,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,797,34,3402.7,2001
2461,Vermont,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,207,35,3370.3999999999996,2000
2462,Vermont,2020,Unknown or Not Stated,-9,29,31,3101.1,2003
2463,Vermont,2020,8th grade or less,1,48,30,3284.15,2003
2464,Vermont,2020,9th through 12th grade with no diploma,2,333,25,3139.3500000000004,2010
2465,Vermont,2020,High school graduate or GED completed,3,1201,27,3243.8,2009
2466,Vermont,2020,"Some college credit, but not a degree",4,914,29,3311.3,2007
2467,Vermont,2020,"Associate degree (AA, AS)",5,360,31,3368.7,2005
2468,Vermont,2020,"Bachelor's degree (BA, AB, BS)",6,1269,32,3441.3500000000004,2004
2469,Vermont,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,750,34,3392.8,2002
2470,Vermont,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,229,35,3325.55,2001
2471,Vermont,2021,Unknown or Not Stated,-9,25,31,2759.9,2004
2472,Vermont,2021,8th grade or less,1,43,31,3417.7,2003
2473,Vermont,2021,9th through 12th grade with no diploma,2,311,25,3150.05,2011
2474,Vermont,2021,High school graduate or GED completed,3,1115,27,3307.8,2010
2475,Vermont,2021,"Some college credit, but not a degree",4,938,29,3302.1,2008
2476,Vermont,2021,"Associate degree (AA, AS)",5,400,31,3344.05,2006
2477,Vermont,2021,"Bachelor's degree (BA, AB, BS)",6,1497,32,3430.05,2005
2478,Vermont,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,840,34,3437.3999999999996,2003
2479,Vermont,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,215,34,3376.8500000000004,2003
2480,Virginia,2016,Unknown or Not Stated,-9,978,30,3175.7,2000
2481,Virginia,2016,8th grade or less,1,3045,30,3274.75,1999
2482,Virginia,2016,9th through 12th grade with no diploma,2,6646,25,3172.85,2006
2483,Virginia,2016,High school graduate or GED completed,3,26743,27,3217.85,2005
2484,Virginia,2016,"Some college credit, but not a degree",4,18795,28,3282.2,2004
2485,Virginia,2016,"Associate degree (AA, AS)",5,6929,30,3290.5,2002
2486,Virginia,2016,"Bachelor's degree (BA, AB, BS)",6,23104,32,3341.35,2000
2487,Virginia,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12732,33,3327.8,1999
2488,Virginia,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3488,34,3311.15,1998
2489,Virginia,2017,Unknown or Not Stated,-9,1005,30,3155.5,2001
2490,Virginia,2017,8th grade or less,1,2840,30,3273.3999999999996,2000
2491,Virginia,2017,9th through 12th grade with no diploma,2,6426,25,3153.4,2007
2492,Virginia,2017,High school graduate or GED completed,3,26355,27,3211.3500000000004,2006
2493,Virginia,2017,"Some college credit, but not a degree",4,18057,28,3262.1000000000004,2005
2494,Virginia,2017,"Associate degree (AA, AS)",5,7079,30,3283.3,2003
2495,Virginia,2017,"Bachelor's degree (BA, AB, BS)",6,22427,32,3340.05,2001
2496,Virginia,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12733,33,3326.5,2000
2497,Virginia,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3469,34,3311.6,1999
2498,Virginia,2018,Unknown or Not Stated,-9,1222,30,3165.4,2002
2499,Virginia,2018,8th grade or less,1,2830,30,3263.05,2001
2500,Virginia,2018,9th through 12th grade with no diploma,2,5937,25,3151.95,2008
2501,Virginia,2018,High school graduate or GED completed,3,26646,27,3210.65,2007
2502,Virginia,2018,"Some college credit, but not a degree",4,17297,28,3263.95,2006
2503,Virginia,2018,"Associate degree (AA, AS)",5,7084,30,3282.65,2004
2504,Virginia,2018,"Bachelor's degree (BA, AB, BS)",6,22572,32,3348.25,2002
2505,Virginia,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12795,33,3342.3999999999996,2001
2506,Virginia,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3460,34,3316.35,2000
2507,Virginia,2019,Unknown or Not Stated,-9,1473,30,3170.3500000000004,2003
2508,Virginia,2019,8th grade or less,1,2743,30,3268.8999999999996,2002
2509,Virginia,2019,9th through 12th grade with no diploma,2,5451,26,3170.2,2008
2510,Virginia,2019,High school graduate or GED completed,3,25988,27,3200.75,2008
2511,Virginia,2019,"Some college credit, but not a degree",4,16558,29,3257.6,2006
2512,Virginia,2019,"Associate degree (AA, AS)",5,7064,30,3280.55,2005
2513,Virginia,2019,"Bachelor's degree (BA, AB, BS)",6,22222,32,3328.5,2003
2514,Virginia,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12611,33,3316.8,2002
2515,Virginia,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3319,34,3298.95,2001
2516,Virginia,2020,Unknown or Not Stated,-9,878,31,3173.45,2003
2517,Virginia,2020,8th grade or less,1,2912,30,3239.95,2003
2518,Virginia,2020,9th through 12th grade with no diploma,2,5495,26,3164.8999999999996,2009
2519,Virginia,2020,High school graduate or GED completed,3,25144,27,3211.8,2009
2520,Virginia,2020,"Some college credit, but not a degree",4,15786,29,3250.2,2007
2521,Virginia,2020,"Associate degree (AA, AS)",5,6916,30,3268.45,2006
2522,Virginia,2020,"Bachelor's degree (BA, AB, BS)",6,21844,32,3335.3,2004
2523,Virginia,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,12430,33,3323.5,2003
2524,Virginia,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3344,34,3304.0,2002
2525,Virginia,2021,Unknown or Not Stated,-9,1035,31,3176.05,2004
2526,Virginia,2021,8th grade or less,1,2868,30,3244.1000000000004,2004
2527,Virginia,2021,9th through 12th grade with no diploma,2,5453,26,3149.85,2010
2528,Virginia,2021,High school graduate or GED completed,3,24119,27,3198.0,2010
2529,Virginia,2021,"Some college credit, but not a degree",4,15192,29,3262.1,2008
2530,Virginia,2021,"Associate degree (AA, AS)",5,6959,30,3263.1499999999996,2007
2531,Virginia,2021,"Bachelor's degree (BA, AB, BS)",6,23324,32,3336.95,2005
2532,Virginia,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,13312,33,3317.3,2004
2533,Virginia,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,3563,34,3316.5,2003
2534,Washington,2016,Unknown or Not Stated,-9,1085,30,3302.9,2000
2535,Washington,2016,8th grade or less,1,2369,31,3324.0,1998
2536,Washington,2016,9th through 12th grade with no diploma,2,8166,25,3270.0,2006
2537,Washington,2016,High school graduate or GED completed,3,19303,27,3328.0,2005
2538,Washington,2016,"Some college credit, but not a degree",4,20437,28,3360.2,2004
2539,Washington,2016,"Associate degree (AA, AS)",5,9100,30,3366.7,2002
2540,Washington,2016,"Bachelor's degree (BA, AB, BS)",6,19374,32,3386.2,2000
2541,Washington,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8204,33,3363.75,1999
2542,Washington,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2467,34,3360.7,1998
2543,Washington,2017,Unknown or Not Stated,-9,1319,30,3227.4,2001
2544,Washington,2017,8th grade or less,1,2142,31,3330.6499999999996,1999
2545,Washington,2017,9th through 12th grade with no diploma,2,7532,26,3259.6000000000004,2006
2546,Washington,2017,High school graduate or GED completed,3,18739,27,3320.8,2006
2547,Washington,2017,"Some college credit, but not a degree",4,19479,28,3350.35,2005
2548,Washington,2017,"Associate degree (AA, AS)",5,8512,30,3378.35,2003
2549,Washington,2017,"Bachelor's degree (BA, AB, BS)",6,18820,32,3378.8,2001
2550,Washington,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8392,33,3354.45,2000
2551,Washington,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2627,34,3340.25,1999
2552,Washington,2018,Unknown or Not Stated,-9,1515,30,3260.9,2002
2553,Washington,2018,8th grade or less,1,2010,31,3297.55,2000
2554,Washington,2018,9th through 12th grade with no diploma,2,7075,26,3265.9,2007
2555,Washington,2018,High school graduate or GED completed,3,18640,27,3316.05,2007
2556,Washington,2018,"Some college credit, but not a degree",4,18566,29,3340.55,2005
2557,Washington,2018,"Associate degree (AA, AS)",5,8481,30,3375.1,2004
2558,Washington,2018,"Bachelor's degree (BA, AB, BS)",6,18824,32,3379.3500000000004,2002
2559,Washington,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8434,33,3348.45,2001
2560,Washington,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2540,35,3321.25,1999
2561,Washington,2019,Unknown or Not Stated,-9,1894,30,3282.8,2003
2562,Washington,2019,8th grade or less,1,1810,31,3281.95,2001
2563,Washington,2019,9th through 12th grade with no diploma,2,6641,26,3257.8999999999996,2008
2564,Washington,2019,High school graduate or GED completed,3,18217,27,3311.35,2008
2565,Washington,2019,"Some college credit, but not a degree",4,18294,29,3341.15,2006
2566,Washington,2019,"Associate degree (AA, AS)",5,8234,30,3362.1,2005
2567,Washington,2019,"Bachelor's degree (BA, AB, BS)",6,18544,32,3376.8999999999996,2003
2568,Washington,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8745,33,3339.45,2002
2569,Washington,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2516,35,3325.8999999999996,2000
2570,Washington,2020,Unknown or Not Stated,-9,1956,30,3260.35,2004
2571,Washington,2020,8th grade or less,1,1671,31,3290.35,2002
2572,Washington,2020,9th through 12th grade with no diploma,2,6308,26,3246.1499999999996,2009
2573,Washington,2020,High school graduate or GED completed,3,17930,27,3311.6,2009
2574,Washington,2020,"Some college credit, but not a degree",4,17369,29,3338.85,2007
2575,Washington,2020,"Associate degree (AA, AS)",5,7938,30,3366.7,2006
2576,Washington,2020,"Bachelor's degree (BA, AB, BS)",6,18233,32,3367.25,2004
2577,Washington,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9090,33,3338.75,2003
2578,Washington,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2591,35,3313.8,2001
2579,Washington,2021,Unknown or Not Stated,-9,2903,30,3235.25,2005
2580,Washington,2021,8th grade or less,1,1588,31,3290.2,2003
2581,Washington,2021,9th through 12th grade with no diploma,2,5705,26,3250.6,2010
2582,Washington,2021,High school graduate or GED completed,3,17267,27,3308.45,2010
2583,Washington,2021,"Some college credit, but not a degree",4,16960,29,3326.1,2008
2584,Washington,2021,"Associate degree (AA, AS)",5,8012,30,3361.8999999999996,2007
2585,Washington,2021,"Bachelor's degree (BA, AB, BS)",6,19063,32,3366.35,2005
2586,Washington,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9692,33,3320.8999999999996,2004
2587,Washington,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2721,35,3303.95,2002
2588,West Virginia,2016,Unknown or Not Stated,-9,98,30,3169.4,2000
2589,West Virginia,2016,8th grade or less,1,212,26,3118.2,2003
2590,West Virginia,2016,9th through 12th grade with no diploma,2,2459,23,3089.55,2008
2591,West Virginia,2016,High school graduate or GED completed,3,5985,25,3192.6000000000004,2007
2592,West Virginia,2016,"Some college credit, but not a degree",4,4200,27,3263.25,2005
2593,West Virginia,2016,"Associate degree (AA, AS)",5,1868,29,3307.3,2003
2594,West Virginia,2016,"Bachelor's degree (BA, AB, BS)",6,2713,30,3345.3,2002
2595,West Virginia,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1156,32,3339.0,2000
2596,West Virginia,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,388,33,3312.5,1999
2597,West Virginia,2017,Unknown or Not Stated,-9,84,29,3096.45,2002
2598,West Virginia,2017,8th grade or less,1,212,26,3205.5,2004
2599,West Virginia,2017,9th through 12th grade with no diploma,2,2216,24,3119.8,2008
2600,West Virginia,2017,High school graduate or GED completed,3,5989,25,3182.1499999999996,2008
2601,West Virginia,2017,"Some college credit, but not a degree",4,4111,27,3233.05,2006
2602,West Virginia,2017,"Associate degree (AA, AS)",5,1818,29,3272.65,2004
2603,West Virginia,2017,"Bachelor's degree (BA, AB, BS)",6,2592,30,3358.95,2003
2604,West Virginia,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1246,32,3404.95,2001
2605,West Virginia,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,407,33,3283.35,2000
2606,West Virginia,2018,Unknown or Not Stated,-9,98,31,3115.55,2001
2607,West Virginia,2018,8th grade or less,1,190,26,3117.0,2005
2608,West Virginia,2018,9th through 12th grade with no diploma,2,2143,24,3092.95,2009
2609,West Virginia,2018,High school graduate or GED completed,3,5905,25,3193.1000000000004,2009
2610,West Virginia,2018,"Some college credit, but not a degree",4,3978,27,3253.35,2007
2611,West Virginia,2018,"Associate degree (AA, AS)",5,1856,29,3299.6000000000004,2005
2612,West Virginia,2018,"Bachelor's degree (BA, AB, BS)",6,2525,30,3351.15,2004
2613,West Virginia,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1167,32,3348.25,2002
2614,West Virginia,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,386,33,3342.8999999999996,2001
2615,West Virginia,2019,Unknown or Not Stated,-9,36,32,3097.9,2001
2616,West Virginia,2019,8th grade or less,1,169,26,3059.75,2006
2617,West Virginia,2019,9th through 12th grade with no diploma,2,2076,24,3084.45,2010
2618,West Virginia,2019,High school graduate or GED completed,3,6161,25,3168.8,2010
2619,West Virginia,2019,"Some college credit, but not a degree",4,3768,27,3239.75,2008
2620,West Virginia,2019,"Associate degree (AA, AS)",5,1816,29,3252.0,2006
2621,West Virginia,2019,"Bachelor's degree (BA, AB, BS)",6,2619,30,3331.1,2005
2622,West Virginia,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1117,32,3334.1,2003
2623,West Virginia,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,374,33,3292.1000000000004,2002
2624,West Virginia,2020,Unknown or Not Stated,-9,114,31,2999.25,2003
2625,West Virginia,2020,8th grade or less,1,183,26,3139.75,2007
2626,West Virginia,2020,9th through 12th grade with no diploma,2,1891,24,3111.9,2011
2627,West Virginia,2020,High school graduate or GED completed,3,5752,26,3195.6499999999996,2010
2628,West Virginia,2020,"Some college credit, but not a degree",4,3561,27,3261.25,2009
2629,West Virginia,2020,"Associate degree (AA, AS)",5,1755,29,3260.55,2007
2630,West Virginia,2020,"Bachelor's degree (BA, AB, BS)",6,2501,30,3342.15,2006
2631,West Virginia,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1165,32,3342.45,2004
2632,West Virginia,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,401,33,3313.75,2003
2633,West Virginia,2021,Unknown or Not Stated,-9,79,32,2862.55,2003
2634,West Virginia,2021,8th grade or less,1,170,26,3117.15,2008
2635,West Virginia,2021,9th through 12th grade with no diploma,2,1765,24,3091.65,2012
2636,West Virginia,2021,High school graduate or GED completed,3,5701,25,3191.75,2012
2637,West Virginia,2021,"Some college credit, but not a degree",4,3479,27,3230.25,2010
2638,West Virginia,2021,"Associate degree (AA, AS)",5,1776,29,3249.5,2008
2639,West Virginia,2021,"Bachelor's degree (BA, AB, BS)",6,2588,30,3325.75,2007
2640,West Virginia,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1238,32,3314.35,2005
2641,West Virginia,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,402,33,3322.25,2004
2642,Wisconsin,2016,Unknown or Not Stated,-9,328,28,3198.25,2002
2643,Wisconsin,2016,8th grade or less,1,2353,30,3397.3,1999
2644,Wisconsin,2016,9th through 12th grade with no diploma,2,4652,25,3138.4,2006
2645,Wisconsin,2016,High school graduate or GED completed,3,16058,26,3254.3,2006
2646,Wisconsin,2016,"Some college credit, but not a degree",4,12661,28,3307.6,2004
2647,Wisconsin,2016,"Associate degree (AA, AS)",5,7380,30,3363.05,2002
2648,Wisconsin,2016,"Bachelor's degree (BA, AB, BS)",6,15927,31,3408.8,2001
2649,Wisconsin,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,5506,33,3381.4,1999
2650,Wisconsin,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,1750,33,3370.7,1999
2651,Wisconsin,2017,Unknown or Not Stated,-9,338,28,3091.45,2003
2652,Wisconsin,2017,8th grade or less,1,2282,30,3365.5,2000
2653,Wisconsin,2017,9th through 12th grade with no diploma,2,4477,25,3148.95,2007
2654,Wisconsin,2017,High school graduate or GED completed,3,15976,26,3238.75,2007
2655,Wisconsin,2017,"Some college credit, but not a degree",4,11901,28,3302.8,2005
2656,Wisconsin,2017,"Associate degree (AA, AS)",5,7227,30,3354.0,2003
