,state,year,education_level,education_code,number_of_births,avg_mother_age,avg_birth_weight_grams,ref_year,enrolled,total_revenue,federal_revenue,state_revenue,local_revenue,total_expenditure,instruction_expenditure,support_services_expenditure,other_expenditure,capital_outlay_expenditure,total_expenditure_per_student,instruction_expenditure_per_student,support_expenditure_per_student,7yr_avg_total_per_student,7yr_avg_instruction_per_student,7yr_avg_support_per_student
2562,Washington,2019,8th grade or less,1,1810,31,3281.95,2001,1004843.0,7936037,561773,5032514,2341750,8026334,3984476,2330122,367295.0,1028063,7.987649811960674,3.965272186799331,2.3188916079427333,8.046449111077612,3.9624506691999204,2.3272657691027994
2563,Washington,2019,9th through 12th grade with no diploma,2,6641,26,3257.8999999999996,2008,1029576.0,11195224,895642,6932500,3367082,11677666,5561706,3369299,501855.0,1797341,11.342208831596697,5.4019382736194315,3.2725112084974786,10.751014819294314,5.272711404433467,3.078256447051932
2564,Washington,2019,High school graduate or GED completed,3,18217,27,3311.35,2008,1029576.0,11195224,895642,6932500,3367082,11677666,5561706,3369299,501855.0,1797341,11.342208831596697,5.4019382736194315,3.2725112084974786,10.751014819294314,5.272711404433467,3.078256447051932
2565,Washington,2019,"Some college credit, but not a degree",4,18294,29,3341.15,2006,1031668.0,9679682,801941,5899155,2978586,9915617,4826779,2852334,440909.0,1422488,9.611247998387078,4.6786165704470815,2.764778979284033,9.985272289702662,4.862790090050924,2.8539329081048246
2566,Washington,2019,"Associate degree (AA, AS)",5,8234,30,3362.1,2005,1019925.0,9141383,796450,5588494,2756439,9399603,4629347,2692637,428619.0,1292543,9.215974704022354,4.538909233522073,2.6400343162487436,9.480997766949704,4.629574245411214,2.7201559518611655
2567,Washington,2019,"Bachelor's degree (BA, AB, BS)",6,18544,32,3376.8999999999996,2003,1014577.0,8565636,702469,5334268,2528899,8802387,4332487,2514359,396084.0,1189781,8.675918141254927,4.270239715664755,2.47823378610002,8.626427276428984,4.251034511041736,2.4876420649171322
2568,Washington,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,8745,33,3339.45,2002,1009200.0,8250593,640386,5194962,2415245,8362656,4182265,2430537,382728.0,1037135,8.2864209274673,4.144138921918351,2.4083799048751486,8.323678409556148,4.103441409335819,2.401911815336152
2569,Washington,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2516,35,3325.8999999999996,2000,1003714.0,7620930,543966,4812796,2264168,7811937,3818756,2285577,350703.0,1048059,7.783030823521441,3.8046256204456648,2.2771197771476737,7.7814803621537205,3.8322607693159667,2.2576636569464092
2570,Washington,2020,Unknown or Not Stated,-9,1956,30,3260.35,2004,1020990.0,8790531,749399,5416352,2624780,9009980,4446860,2579078,407707.0,1217468,8.824748528389113,4.355439328494892,2.526056082821575,9.001775049858844,4.424336233008342,2.5839245803533446
2571,Washington,2020,8th grade or less,1,1671,31,3290.35,2002,1009200.0,8250593,640386,5194962,2415245,8362656,4182265,2430537,382728.0,1037135,8.2864209274673,4.144138921918351,2.4083799048751486,8.323678409556148,4.103441409335819,2.401911815336152
2572,Washington,2020,9th through 12th grade with no diploma,2,6308,26,3246.1499999999996,2009,1035907.0,12025012,1385421,7146416,3493175,12240632,5984072,3464921,509407.0,1818982,11.816342586738,5.776649834396331,3.3448185985807606,11.100826869219173,5.4264198654078655,3.211882421001808
2573,Washington,2020,High school graduate or GED completed,3,17930,27,3311.6,2009,1035907.0,12025012,1385421,7146416,3493175,12240632,5984072,3464921,509407.0,1818982,11.816342586738,5.776649834396331,3.3448185985807606,11.100826869219173,5.4264198654078655,3.211882421001808
2574,Washington,2020,"Some college credit, but not a degree",4,17369,29,3338.85,2007,1026121.0,10350748,801339,6339782,3209627,10682397,5148806,3028183,463389.0,1624443,10.410465237530467,5.017737674211911,2.9510973852011606,10.37785560014427,5.072111249272731,2.969685770064622
2575,Washington,2020,"Associate degree (AA, AS)",5,7938,30,3366.7,2006,1031668.0,9679682,801941,5899155,2978586,9915617,4826779,2852334,440909.0,1422488,9.611247998387078,4.6786165704470815,2.764778979284033,9.985272289702662,4.862790090050924,2.8539329081048246
2576,Washington,2020,"Bachelor's degree (BA, AB, BS)",6,18233,32,3367.25,2004,1020990.0,8790531,749399,5416352,2624780,9009980,4446860,2579078,407707.0,1217468,8.824748528389113,4.355439328494892,2.526056082821575,9.001775049858844,4.424336233008342,2.5839245803533446
2577,Washington,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9090,33,3338.75,2003,1014577.0,8565636,702469,5334268,2528899,8802387,4332487,2514359,396084.0,1189781,8.675918141254927,4.270239715664755,2.47823378610002,8.626427276428984,4.251034511041736,2.4876420649171322
2578,Washington,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2591,35,3313.8,2001,1004843.0,7936037,561773,5032514,2341750,8026334,3984476,2330122,367295.0,1028063,7.987649811960674,3.965272186799331,2.3188916079427333,8.046449111077612,3.9624506691999204,2.3272657691027994
2579,Washington,2021,Unknown or Not Stated,-9,2903,30,3235.25,2005,1019925.0,9141383,796450,5588494,2756439,9399603,4629347,2692637,428619.0,1292543,9.215974704022354,4.538909233522073,2.6400343162487436,9.480997766949704,4.629574245411214,2.7201559518611655
2580,Washington,2021,8th grade or less,1,1588,31,3290.2,2003,1014577.0,8565636,702469,5334268,2528899,8802387,4332487,2514359,396084.0,1189781,8.675918141254927,4.270239715664755,2.47823378610002,8.626427276428984,4.251034511041736,2.4876420649171322
2581,Washington,2021,9th through 12th grade with no diploma,2,5705,26,3250.6,2010,1034735.0,11919090,1400984,6931430,3586676,11820814,5934710,3402730,503236.0,1516372,11.424001314346185,5.735487830217399,3.288503819818601,11.372305325358514,5.561620064026628,3.330415674968973
2582,Washington,2021,High school graduate or GED completed,3,17267,27,3308.45,2010,1034735.0,11919090,1400984,6931430,3586676,11820814,5934710,3402730,503236.0,1516372,11.424001314346185,5.735487830217399,3.288503819818601,11.372305325358514,5.561620064026628,3.330415674968973
2583,Washington,2021,"Some college credit, but not a degree",4,16960,29,3326.1,2008,1029576.0,11195224,895642,6932500,3367082,11677666,5561706,3369299,501855.0,1797341,11.342208831596697,5.4019382736194315,3.2725112084974786,10.751014819294314,5.272711404433467,3.078256447051932
2584,Washington,2021,"Associate degree (AA, AS)",5,8012,30,3361.8999999999996,2007,1026121.0,10350748,801339,6339782,3209627,10682397,5148806,3028183,463389.0,1624443,10.410465237530467,5.017737674211911,2.9510973852011606,10.37785560014427,5.072111249272731,2.969685770064622
2585,Washington,2021,"Bachelor's degree (BA, AB, BS)",6,19063,32,3366.35,2005,1019925.0,9141383,796450,5588494,2756439,9399603,4629347,2692637,428619.0,1292543,9.215974704022354,4.538909233522073,2.6400343162487436,9.480997766949704,4.629574245411214,2.7201559518611655
2586,Washington,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,9692,33,3320.8999999999996,2004,1020990.0,8790531,749399,5416352,2624780,9009980,4446860,2579078,407707.0,1217468,8.824748528389113,4.355439328494892,2.526056082821575,9.001775049858844,4.424336233008342,2.5839245803533446
2587,Washington,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,2721,35,3303.95,2002,1009200.0,8250593,640386,5194962,2415245,8362656,4182265,2430537,382728.0,1037135,8.2864209274673,4.144138921918351,2.4083799048751486,8.323678409556148,4.103441409335819,2.401911815336152
2588,West Virginia,2016,Unknown or Not Stated,-9,98,30,3169.4,2000,290982.0,2243151,210082,1365346,667723,2243563,1271988,672003,156775.0,129872,7.710315414699191,4.3713631771037385,2.3094315112274986,7.759121698721851,4.354092607577191,2.2963780662739945
2589,West Virginia,2016,8th grade or less,1,212,26,3118.2,2003,281591.0,2497707,267470,1519848,710389,2524444,1420396,761887,164473.0,166233,8.964931407608908,5.044181099537982,2.70565110390602,8.927949682123083,5.002875434505698,2.719106577145117
2590,West Virginia,2016,9th through 12th grade with no diploma,2,2459,23,3089.55,2008,281735.0,2965828,320529,1723068,922231,3068910,1667812,945152,190634.0,249687,10.89289580634284,5.919789873462651,3.354755355209683,11.113897126810388,6.155361483957561,3.4976061971486523
2591,West Virginia,2016,High school graduate or GED completed,3,5985,25,3192.6000000000004,2007,281298.0,2905489,353571,1677212,874706,2983267,1608247,941055,189649.0,228873,10.605361573846952,5.717235813976637,3.3454023846596845,10.581437166901143,5.879849414650581,3.309637014813821
2592,West Virginia,2016,"Some college credit, but not a degree",4,4200,27,3263.25,2005,279456.0,2701056,329159,1607433,764464,2698703,1524187,852145,174265.0,137026,9.656987146455972,5.454121579067904,3.0492993530287418,9.742892481084207,5.387936312196591,2.996808193621248
2593,West Virginia,2016,"Associate degree (AA, AS)",5,1868,29,3307.3,2003,281591.0,2497707,267470,1519848,710389,2524444,1420396,761887,164473.0,166233,8.964931407608908,5.044181099537982,2.70565110390602,8.927949682123083,5.002875434505698,2.719106577145117
2594,West Virginia,2016,"Bachelor's degree (BA, AB, BS)",6,2713,30,3345.3,2002,282145.0,2413744,258017,1451026,704701,2427316,1346601,710125,163018.0,194544,8.603079976607773,4.772726789416789,2.516879618635808,8.516512925741765,4.787628005250931,2.5676373177005836
2595,West Virginia,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1156,32,3339.0,2000,290982.0,2243151,210082,1365346,667723,2243563,1271988,672003,156775.0,129872,7.710315414699191,4.3713631771037385,2.3094315112274986,7.759121698721851,4.354092607577191,2.2963780662739945
2596,West Virginia,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,388,33,3312.5,1999,296551.0,2190420,188865,1355717,645838,2169432,1216907,637240,146453.0,155822,7.315544375166498,4.103533624907689,2.1488378053016177,7.381310566579468,4.161123821546838,2.1694519315234357
2597,West Virginia,2017,Unknown or Not Stated,-9,84,29,3096.45,2002,282145.0,2413744,258017,1451026,704701,2427316,1346601,710125,163018.0,194544,8.603079976607773,4.772726789416789,2.516879618635808,8.516512925741765,4.787628005250931,2.5676373177005836
2598,West Virginia,2017,8th grade or less,1,212,26,3205.5,2004,280561.0,2585084,290752,1546921,747411,2603996,1458141,784602,168905.0,181816,9.281389786891264,5.197233400223125,2.796546918495443,9.341527704858478,5.195142954058968,2.8671024162068584
2599,West Virginia,2017,9th through 12th grade with no diploma,2,2216,24,3119.8,2008,281735.0,2965828,320529,1723068,922231,3068910,1667812,945152,190634.0,249687,10.89289580634284,5.919789873462651,3.354755355209683,11.113897126810388,6.155361483957561,3.4976061971486523
2600,West Virginia,2017,High school graduate or GED completed,3,5989,25,3182.1499999999996,2008,281735.0,2965828,320529,1723068,922231,3068910,1667812,945152,190634.0,249687,10.89289580634284,5.919789873462651,3.354755355209683,11.113897126810388,6.155361483957561,3.4976061971486523
2601,West Virginia,2017,"Some college credit, but not a degree",4,4111,27,3233.05,2006,279788.0,2814536,346628,1649661,818247,2852607,1569685,897874,184320.0,187462,10.195601669835733,5.610265629691051,3.2091226214133557,10.095819641695092,5.597694275913777,3.1411189517761966
2602,West Virginia,2017,"Associate degree (AA, AS)",5,1818,29,3272.65,2004,280561.0,2585084,290752,1546921,747411,2603996,1458141,784602,168905.0,181816,9.281389786891264,5.197233400223125,2.796546918495443,9.341527704858478,5.195142954058968,2.8671024162068584
2603,West Virginia,2017,"Bachelor's degree (BA, AB, BS)",6,2592,30,3358.95,2003,281591.0,2497707,267470,1519848,710389,2524444,1420396,761887,164473.0,166233,8.964931407608908,5.044181099537982,2.70565110390602,8.927949682123083,5.002875434505698,2.719106577145117
2604,West Virginia,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1246,32,3404.95,2001,285785.0,2321731,244971,1388046,688714,2310098,1306105,699263,159933.0,131916,8.083342372762742,4.570236366499292,2.446814913308956,8.134892181910192,4.563671923394813,2.4199134927867383
2605,West Virginia,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,407,33,3283.35,2000,290982.0,2243151,210082,1365346,667723,2243563,1271988,672003,156775.0,129872,7.710315414699191,4.3713631771037385,2.3094315112274986,7.759121698721851,4.354092607577191,2.2963780662739945
2606,West Virginia,2018,Unknown or Not Stated,-9,98,31,3115.55,2001,285785.0,2321731,244971,1388046,688714,2310098,1306105,699263,159933.0,131916,8.083342372762742,4.570236366499292,2.446814913308956,8.134892181910192,4.563671923394813,2.4199134927867383
2607,West Virginia,2018,8th grade or less,1,190,26,3117.0,2005,279456.0,2701056,329159,1607433,764464,2698703,1524187,852145,174265.0,137026,9.656987146455972,5.454121579067904,3.0492993530287418,9.742892481084207,5.387936312196591,2.996808193621248
2608,West Virginia,2018,9th through 12th grade with no diploma,2,2143,24,3092.95,2009,281908.0,3097212,355325,1793917,947970,3121728,1759397,994305,196984.0,157049,11.073570100883977,6.241032535437093,3.527054925720448,11.525547194383288,6.335351797012805,3.647047022150996
2609,West Virginia,2018,High school graduate or GED completed,3,5905,25,3193.1000000000004,2009,281908.0,3097212,355325,1793917,947970,3121728,1759397,994305,196984.0,157049,11.073570100883977,6.241032535437093,3.527054925720448,11.525547194383288,6.335351797012805,3.647047022150996
2610,West Virginia,2018,"Some college credit, but not a degree",4,3978,27,3253.35,2007,281298.0,2905489,353571,1677212,874706,2983267,1608247,941055,189649.0,228873,10.605361573846952,5.717235813976637,3.3454023846596845,10.581437166901143,5.879849414650581,3.309637014813821
2611,West Virginia,2018,"Associate degree (AA, AS)",5,1856,29,3299.6000000000004,2005,279456.0,2701056,329159,1607433,764464,2698703,1524187,852145,174265.0,137026,9.656987146455972,5.454121579067904,3.0492993530287418,9.742892481084207,5.387936312196591,2.996808193621248
2612,West Virginia,2018,"Bachelor's degree (BA, AB, BS)",6,2525,30,3351.15,2004,280561.0,2585084,290752,1546921,747411,2603996,1458141,784602,168905.0,181816,9.281389786891264,5.197233400223125,2.796546918495443,9.341527704858478,5.195142954058968,2.8671024162068584
2613,West Virginia,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1167,32,3348.25,2002,282145.0,2413744,258017,1451026,704701,2427316,1346601,710125,163018.0,194544,8.603079976607773,4.772726789416789,2.516879618635808,8.516512925741765,4.787628005250931,2.5676373177005836
2614,West Virginia,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,386,33,3342.8999999999996,2001,285785.0,2321731,244971,1388046,688714,2310098,1306105,699263,159933.0,131916,8.083342372762742,4.570236366499292,2.446814913308956,8.134892181910192,4.563671923394813,2.4199134927867383
2615,West Virginia,2019,Unknown or Not Stated,-9,36,32,3097.9,2001,285785.0,2321731,244971,1388046,688714,2310098,1306105,699263,159933.0,131916,8.083342372762742,4.570236366499292,2.446814913308956,8.134892181910192,4.563671923394813,2.4199134927867383
2616,West Virginia,2019,8th grade or less,1,169,26,3059.75,2006,279788.0,2814536,346628,1649661,818247,2852607,1569685,897874,184320.0,187462,10.195601669835733,5.610265629691051,3.2091226214133557,10.095819641695092,5.597694275913777,3.1411189517761966
2617,West Virginia,2019,9th through 12th grade with no diploma,2,2076,24,3084.45,2010,281828.0,3176874,513794,1677745,985335,3484593,1978226,1094980,204402.0,191662,12.364254084051264,7.0192670706956015,3.885277545169394,11.83450679431076,6.459025322105241,3.76045406342214
2618,West Virginia,2019,High school graduate or GED completed,3,6161,25,3168.8,2010,281828.0,3176874,513794,1677745,985335,3484593,1978226,1094980,204402.0,191662,12.364254084051264,7.0192670706956015,3.885277545169394,11.83450679431076,6.459025322105241,3.76045406342214
2619,West Virginia,2019,"Some college credit, but not a degree",4,3768,27,3239.75,2008,281735.0,2965828,320529,1723068,922231,3068910,1667812,945152,190634.0,249687,10.89289580634284,5.919789873462651,3.354755355209683,11.113897126810388,6.155361483957561,3.4976061971486523
2620,West Virginia,2019,"Associate degree (AA, AS)",5,1816,29,3252.0,2006,279788.0,2814536,346628,1649661,818247,2852607,1569685,897874,184320.0,187462,10.195601669835733,5.610265629691051,3.2091226214133557,10.095819641695092,5.597694275913777,3.1411189517761966
2621,West Virginia,2019,"Bachelor's degree (BA, AB, BS)",6,2619,30,3331.1,2005,279456.0,2701056,329159,1607433,764464,2698703,1524187,852145,174265.0,137026,9.656987146455972,5.454121579067904,3.0492993530287418,9.742892481084207,5.387936312196591,2.996808193621248
2622,West Virginia,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,1117,32,3334.1,2003,281591.0,2497707,267470,1519848,710389,2524444,1420396,761887,164473.0,166233,8.964931407608908,5.044181099537982,2.70565110390602,8.927949682123083,5.002875434505698,2.719106577145117
2623,West Virginia,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,374,33,3292.1000000000004,2002,282145.0,2413744,258017,1451026,704701,2427316,1346601,710125,163018.0,194544,8.603079976607773,4.772726789416789,2.516879618635808,8.516512925741765,4.787628005250931,2.5676373177005836
2624,West Virginia,2020,Unknown or Not Stated,-9,114,31,2999.25,2003,281591.0,2497707,267470,1519848,710389,2524444,1420396,761887,164473.0,166233,8.964931407608908,5.044181099537982,2.70565110390602,8.927949682123083,5.002875434505698,2.719106577145117
